id,cidade,uf,lat,lng,nome_polo,nome_fantasia,logradouro,numero,bairro,cep,complemento,telefone1,telefone2,email1,email2,url
1098,São Paulo,SP,-23.767501,-46.700628,SAO PAULO - BARRO BRANCO,CEU TRES LAGOS,Estrada do Barro Branco,0,Jardim Três Corações,4852320,NULL,(11) 59765642,(11) 59765643,smeceutreslagos@prefeitura.sp.gov,NULL,NULL
173,Ibaiti,PR,-23.81244020,-50.30690880,IBAITI - S.JUDAS TADEU,POLO UAB - POLO DE APOIO PRESENCIAL AO ENSINO SUPERIOR A DISTANCIA DE IBAITI,Rua São Judas Tadeu,190,São Judas Tadeu,84900-00,Em frente a Rádio Colina,(43) 35465295,(),polouabibaiti@yahoo.com.br,NULL,NULL
1091,Japorã,MS,-23.82572400,-54.54372050,JAPORA - CENTRO,TEKOHA GUARANI POLO – EXTENSAO CHAMOI PO`I – JOAQUIM MARTINS,Comunidade do Sr Alexandre,0,Setor 02,79985000,NULL,(67) 81831733,(),joaquimguaraninhandeva@yahoo.com.br,NULL,NULL
1104,São Paulo,SP,-23.828173,-46.725143,SAO PAULO - JARDIM NOVO PARELHEIROS,CEU PARELHEIROS,Rua Pedro José de Borba,20,Jardim Novo Parelheiros,4890090,CEU - Parelheiros,(11) 59214479,(),smeceuparelheiros@prefeitura.sp.gov,NULL,NULL
437,Cubatão,SP,-23.88786550,-46.42573230,CUBATAO - VILA COUTO,POLO UAB CUBATAO,Rua Fernando Costa,1096,Vila Couto,11510310,Antiga Fábrica da Comunidade,(13) 33723436,(13) 981232564,uabpolocubatao@gmail.com,cp.cubatao.uab@gmail.com,www.uabcubatao.com.br
685,Santos,SP,-23.94055970,-46.32115180,SANTOS - VILA NOVA,POLO UAB-SANTOS,R. Sete de Setembro,34,Vila Nova,11013350,Colégio Santista,(13) 32321451,(13) 981170787,uabpolosantos@gmail.com,liancris@gmail.com,NULL
460,Faxinal,PR,-24.03451970,-51.30508510,FAXINAL - CENTRO,POLO UAB DE FAXINAL,AV. EUGÊNIO BASTIANI,984,CENTRO,86840000,NULL,(43) 34613076,(43) 34613507,uabfax@gmail.com,lenifax@gmail.com,NULL
478,Goioerê,PR,-24.16116170,-53.06739050,GOIOERE - CENTRO,POLO UAB - GOIOERE,Av Daniel Portela,1354,Centro,87360000,Próximo a rodoviária,(44) 35226005,(44) 39093048,sec.goio@gmail.com,alinebrandani@hotmail.com,NULL
627,Peruíbe,SP,-24.22907970,-46.99994710,PERUIBE - BALNEARIO STELLA MARIS,UAB POLO PERUIBE,Av. São João,635,Centro,11750000,"sala 2 Lote S/N, quadra 60",(13) 34558389,(13) 997126102,marizete.stos@gmail.com,NULL,NULL
837,Ivaiporã,PR,-24.26845060,-51.62022010,IVAIPORA - CENTRO,POLO UAB DE IVAIPORA,Praça da Independência,385,Centro,86870000,NULL,(43) 34722516,(),polouab3ivaipora@gmail.com,cid_depto@hotmail.com,NULL
731,Telêmaco Borba,PR,-24.33478300,-50.62079370,TELEMACO BORBA - NOSSA SENHORA DO PERPETUO SOCORRO-BNH,POLO UNIVERSITARIO DE APOIO PRESENCIAL DE  TELEMACO BORBA,Rua Guarani,555,Nossa Senhora do Perpétuo Socorro - BNH,84265150,Campus Universitário da UEPG,(42) 39041820,(),polo.uab.tb@gmail.com,NULL,NULL
1089,Iretama,PR,-24.33892170,-52.06392450,IRETAMA - CENTRO,POLO UAB IRETAMA,Av Paraná,87,Centro,87280000,Escola Municipal Maria de Lurdes Melo,(44) 35731273,(44) 35731351,uabiretama@gmail.com,carinafigueiredo@bol.com.br,NULL
531,Jaguariaíva,PR,-24.34397220,-49.73199250,JAGUARIAIVA - CIANE,POLO UAB - JAGUARIAIVA,Rua João Thon,0,Cianê,84200000,NULL,(43) 35351844,(43) 99251343,polouabjaguariaiva@gmail.com,NULL,NULL
595,Nova Santa Rosa,PR,-24.44205610,-53.93240480,NOVA SANTA ROSA - CENTRO,POLO DE NOVA SANTA ROSA,Avenida Tucunduva,1033,Centro,85930000,Escola Municipal Getúlio Vargas,(45) 32531646,(),ani_kamien@hotmail.com,NULL,NULL
273,Apiaí,SP,-24.44717020,-48.83974030,APIAÍ - CENTRO,POLO DE APOIO PRESENCIAL DA UAB EM APIAI,Rua Amarílio Gorgonha da Silva,112,Centro,18320000,Centro de Lazer Profa. Janete Dias Batista Vilella,(15) 35523461,(15) 997094446,polouab.apiai@gmail.com,osvaldo.junior@educacao.sp.gov.br,facebook/polouabapiai
175,Nova Tebas,PR,-24.44872430,-51.95801640,NOVA TEBAS - CENTRO,POLO UAB EM NOVA TEBAS,Rua Alexandre Magno,783,centro,85250000,NULL,(42) 36431101,(),cas.turina@hotmail.com,NULL,NULL
872,Ubiratã,PR,-24.52904190,-53.00291690,UBIRATA - JARDIM SAO PAULO,POLO DE UBIRATÃ,Prolongamento da Avenida Yolanda Loureiro de Carvalho,1820,Jardim São Paulo,85440000,NULL,(44) 35435828,(44) 35432591,coordenacaopoloubirata@hotmail.com,vilma.penido@hotmail.com,NULL
1085,Cândido de Abreu,PR,-24.574249,-51.34289,CANDIDO DE ABREU - CENTRO,POLO DA UAB DE CANDIDO DE ABREU,Av. Paraná,13,centro,84470000,ao Lado da Prefeitura Municipal,(43) 34761346,(),polouab@candidodeabreu.pr.gov.br,NULL,NULL
858,Reserva,PR,-24.67908710,-50.92892460,RESERVA - CENTRO,POLO UAB DE RESERVA,Rua Ari Borba Carneiro,927,Centro,84320000,Anexo a Escola Municipal Coronel Rogério Borba,(42) 32761544,(42) 99649529,polouabdereserva@gmail.com,professoraregiane11@hotmail.com,NULL
611,Palmital,PR,-24.87248980,-52.23371840,PALMITAL - VILA PARQUE JUNIOR,POLO DE APOIO PRESENCIAL/UAB DE PALMITAL,R. Parigot de Souza,0,Vila Parque Junior,85270000,Escola Municipal K. Costa,(42) 36571989,(42) 36571644,polouab_ptal@hotmail.com,NULL,NULL
405,Cerro Azul,PR,-24.89289670,-49.24359980,CERRO AZUL - CENTRO,CENTRO COMUNITARIO BERNARDO VON MULLER,Rua Deputado Aníal Cury,0,Centro,83570000,NULL,(41) 36621641,(),jincaiblum@yahoo.com.br,municip@terra.com.br,NULL
504,Ipiranga,PR,-24.99988670,-50.55497190,IPIRANGA - CENTRO,POLO UAB  IPIRANGA,Rua João Ribeiro da Fonseca,74,Centro,84450000,NULL,(42) 32421596,(42) 32421897,ipiranga@ead.uepg.br,elediane.l@hotmail.com,NULL
640,Ponta Grossa,PR,-25.09852060,-50.14698230,PONTA GROSSA - UVARANAS,ESCOLA MUL. CEL. CLAUDIO GONCALVES GUIMARAES,Rua Bonifácio Ribas,240,Uvaranas,84025-15,Escola Municipal Coronel Cláudio Guimarães,(42) 39011669,(),lucimaraglap@hotmail.com,pontagrossa@nutead.com,NULL
854,Prudentópolis,PR,-25.10231120,-51.13763170,PRUDENTOPOLIS - BARRO PRETO,POLO UAB PRUDENTÓPOLIS,Avenida São João,692,Barro Preto,84400000,NULL,(42) 34466506,(42) 999214399,uabprudentopolis@gmail.com,nilce.antunes@yahoo.com.br,NULL
852,Céu Azul,PR,-25.14665980,-53.84664400,CEU AZUL - CENTRO,POLO UAB DE CEU  AZUL,Rua Professor Daniel Muraro,958,Centro,85840000,NULL,(45) 32662502,(),poloceuazul@gmail.com,educacao@netceu.com.br,NULL
419,Colombo,PR,-25.36075750,-49.18684520,COLOMBO - JD. NOSSA SENHORA DE FATIMA,Polo Profº Altair da Silva Leme,Rua Dorval Ceccon,664,Jd Nossa Senhora de Fátima,83405030,Colombo Park Shopping - 2o andar,(41) 36755090,(),uabcolombo@gmail.com,srsbrunoro@gmail.com,NULL
1131,Guarapuava,PR,-25.39072140,-51.46280970,GUARAPUAVA - INDUSTRIAL,POLO UAB GUARAPUAVA,Vereador Oswaldo Camilo Mendes,200,Industrial,85100-97,Escola total- Esc.Mun. Iná Ribas Carli,(42) 36241643,(42) 999211562,polouabguarapuava@gmail.com,tatyfranke@hotmail.com,NULL
553,Laranjeiras do Sul,PR,-25.40795040,-52.41347460,LARANJEIRAS DO SUL - ESTRADA PARA PORTO BARREIRA,LARANJEIRAS DO SUL,Oscar Pereira Guedes,1,Vila Albert,85303820,NULL,(42) 36353990,(),pololaranjeiras@yahoo.com.br,NULL,NULL
1056,Curitiba,PR,-25.419805,-49.266539,CURITIBA - ALTO DA GLÓRIA,POLO DE APOIO PRESENCIAL UAB CURITIBA,Av. João Gualberto,623,Alto da Glória,80030000,"Edifício Delta, 7.º andar, Torre B - Pref. Mun. de Curitiba-PR",(41) 32251601,(41) 985212180,polouabcuritiba@edu.curitiba.pr.gov.br,polouabctba@gmail.com,NULL
1356,Campo Largo,PR,-25.460007,-49.528994,CAMPO LARGO - CENTRO,Polo UAB Campo Largo,Oswaldo Cruz,1260,Centro,83601150,NULL,(41) 32915068,(41) 32921571,uab@campolargo.pr.gov.br,claudianekupka@gmail.com,NULL
610,Palmeira,PR,-25.47437350,-50.05984500,PALMEIRA - CENTRO,POLO DA UAB DE PALMEIRA,Rua Coronel Pedro Ferreira,223,Centro,84130000,NULL,(42) 39095048,(),palmeira@nutead.org.br,Palmeira_uab@hotmail.com,NULL
172,Foz do Iguaçu,PR,-25.51633560,-54.58537640,FOZ DO IGUACU - PARQUE TECNOLOGICO ITAIPU,POLO UAB - FOZ DO IGUACU,Av. Tancredo Neves,6731,Itaipu Binacional,85867-97,Parque Tecnológico Itaipu,(45) 35767030,(),edilsonbalzzan@hotmail.com,NULL,www.pti.org.br/uab
176,Paranaguá,PR,-25.54515220,-48.52717350,PARANAGUÁ - JARDIM GUARAITUBA,POLO UAB -  POLO DE APOIO PRESENCIAL AO ENSINO SUPERIOR A DISTANCIA DE PARANAGUA,Rua Capiberibe,0,Jardim Guaraituba,83209330,Escola Municipal Nascimento Junior,(41) 34206033,(41) 988571623,uabpoloparanagua@hotmail.com,dudao_xn@hotmail.com,NULL
1065,Pontal do Paraná,PR,-25.63549050,-48.46873110,PONTAL DO PARANA - BALNEARIO ATAMI,POLO DE APOIO PRESENCIAL DE PONTAL DO PARANA,Avenida Espanha,0,Balneário Atami,83255-00,Escola Municipal Artur Tavares,(41) 39727099,(),uabpontal@gmail.com,NULL,NULL
552,Lapa,PR,-25.73468500,-49.77287570,LAPA - CENTRO,POLO UAB LAPA / PARANA,RUA EUFRASIO CORTES,228,CENTRO,83750000,NULL,(41) 36220312,(41) 988226026,uab.educa@lapa.pr.gov.br,polouablapapr@yahho.com.br,NULL
855,Dois Vizinhos,PR,-25.77173530,-53.08889430,DOIS VIZINHOS - CENTRO,POLO UAB SECRETARIA MUNICIPAL DE EDUCACAO,Avenida Dedi Barichelo Montagner,520,Centro Norte,85660000,Anexo a Secretaria Municipal de Educação,(46) 35361538,(46) 99160886,educacao@doisvizinhos.pr.gov.br,NULL,NULL
631,Pinhão,PR,-25.81781860,-51.64128260,PINHAO - CENTRO,POLO UNIVERSITARIO DE PINHAO,Avenida Trifon Hanycz,244,Centro,85170000,NULL,(42) 36771891,(),uabuniversidade@yahoo.com,polopho2012@gmail.com,NULL
853,São Mateus do Sul,PR,-25.92436590,-50.47217360,SAO MATEUS DO SUL - CENTRO,POLO UAB DE SãO MATEUS DO SUL,Av. Ozy Mendonça de Lima,255,Centro,83900000,NULL,(42) 35326753,(42) 88315926,polouab.sms@gmail.com,leticia_1901@yahoo.com.br,polouabdesaomatheusdosul.blogspot
1066,Santo Antônio do Sudoeste,PR,-26.07176760,-53.62852440,SANTO ANTONIO DO SUDOESTE - CENTRO,POLO DA FRONTEIRA - UNIVERSIDADE ABERTA DO BRASIL DE SANTO ANTONIO DO SUDOESTE,Rua Presidente Vargas,22,Princesa Izabel,85710000,NULL,(46) 35638043,(46) 35638041,uab.sas1@gmail.com,simonisavi@yahoo.com.br,NULL
664,Rio Negro,PR,-26.11305930,-49.67072050,RIO NEGRO - SEMINARIO,Daniely Gonçalves,Rua Juvenal Ferreira Pinto,2070,Seminário,83880-00,NULL,(47) 88163669,(47) 47881636,rionegro.educacao.uab@gmail.com,danielycorgon@gmail.com,NULL
383,Canoinhas,SC,-26.18870840,-50.55497190,CANOINHAS - CENTRO,POLO DE APOIO PRESENCIAL EAD/UAB DE  CANOINHAS,Rua Bernardo Olsen,400,Centro,89460000,Anexo a Escola Estadual de Educação Básica Santa Cruz,(47) 36226310,(47) 96729615,polodecanoinhas@gmail.com,soniasacheti@gmail.com,NULL
345,Bituruna,PR,-26.19137440,-51.55707260,BITURUNA - CENTRO,BITURUNA,Rua Maria Rosa Ramos Nunes,35,Centro,84640000,NULL,(),(),uab@bituruna.pr.gov.br,NULL,NULL
178,Pato Branco,PR,-26.22972020,-52.67113560,PATO BRANCO - SAIDA PARA BOM SUCESSO DO SUL,POLO REGIONAL DE ENSINO SUPERIOR DE PATO BRANCO - UAB,Via do Conhecimento - PRT469 Km 01,0,Saida para Bom Sucesso do Sul,85503390,Em frente UTFPR - Caixa Postal 133,(46) 39021321,(),admuab@hotmail.com,caciawebber@gmail.com,NULL
463,Flor da Serra do Sul,PR,-26.24208070,-53.23959730,FLOR DA SERRA DO SUL - CENTRO,POLO DE APOIO PRESENCIAL DE FLOR DA SERRA DO SUL,Rua Cristiano Bender,419,Centro,85618000,NULL,(46) 35651270,(),oscar_rombaldi@hotmail.com,NULL,NULL
793,Joinville,SC,-26.29885730,-48.84519430,JOINVILLE - CENTRO,POLO UAB DE JOINVILLE,Rua Luiz Niemeyer,54,Centro,89201060,Predio do Banco do Brasil 8º andar,(47) 34452839,(47) 991070191,polouabjoinville@gmail.com,manoel.lasta@gmail.com,NULL
1187,Jaraguá do Sul,SC,-26.480083,-49.095297,JARAGUÁ DO SUL - NOVA BRASÍLIA,Polo UAB de Jaraguá do Sul,Rua Lourenço Kanzler,177,Nova Brasília,89252240,NULL,(47) 33710159,(47) 99557021,id7996@jaraguadosul.sc.gov.br,NULL,NULL
1173,Quilombo,SC,-26.722404,-52.716152,QUILOMBO - CENTRO,Polo UAB de Quilombo,Rua Santo Ângelo,1227,Centro,89850000,escola Jurema Savi Milanes,(49) 33462450,(49) 84213463,gabinetequilombo@qbo.sdr.sc.gov.br,andreiavitoria@qbo.sdr.sc.gov.br,NULL
707,São Miguel do Oeste,SC,-26.72470250,-53.49865860,SAO MIGUEL DO OESTE - SAO GOTARDO,POLO UAB REGIONAL DE SAO MIGUEL DO OESTE,Rua São Cristóvão,700,São Gotardo,89900-00,-,(49) 36313268,(49) 999129092,polouabsmo@hotmail.com,nanivolpi@yahoo.com.br,NULL
1359,Balneário Piçarras,SC,-26.734549,-48.690743,BALNEÁRIO PIÇARRAS - ITACOLUMI,Polo UAB Balneário Piçarras,Avenida Victor Zimmermann,0,Itacolumi,88380000,NULL,(47) 33454399,(47) 84569475,sedepedagogico.uab@picarras.sc.gov.br,NULL,NULL
877,Caçador,SC,-26.74743620,-51.05406740,CACADOR - CENTRO,CACADOR,Rua Nereu Ramos,273,Centro,89500000,Escola Estadual Paulo Schieffler,(49) 35630577,(49) 35676531,registro10@sed.sc.gov.br,uabpolocacador@hotmail.com,NULL
884,Ponte Serrada,SC,-26.85738940,-51.89455050,PONTE SERRADA - BERTE,PONTE SERRADA,Rua Julio Colete,0,Berté,89683-00,NULL,(49) 34350037,(49) 34450122,polouabponteserrada@yahoo.com.br,NULL,NULL
514,Itajaí,SC,-26.92044160,-48.65556350,ITAJAI - FAZENDA,POLO DE APOIO PRESENCIAL GERED/SDR ITAJAI,AV. SETE DE SETEMBRO,0,FAZENDA,88301200,NULL,(47) 32498813,(),lucianavgarcia@sed.sc.gov.br,luciana_vaz.sdr@hotmail.com,NULL
346,Blumenau,SC,-26.92511020,-49.06125170,BLUMENAU - CENTRO,POLO UAB - BLUMENAU,Alameda Rio Branco,574,Jardim Blumenau,89010300,NULL,(47) 32220400,(),uab_blumenau@sed.sc.gov.br,gereiblumenaugab@sed.sc.gov.br,www.uabblumenau.blogspot.com
262,Treze Tílias,SC,-26.97553010,-51.45196050,TREZE TILIAS - CENTRO,POLO UAB VERDES VALES DE TREZE TILIAS,Rua Oscar Von Hebrenbruch,79,Centro,89650000,Prédio Térreo,(49) 35370050,(),polouabverdesvales@gmail.com,educacao@trezetilias.sc.com.br,NULL
500,Indaial,SC,-27.00326010,-49.24359980,INDAIAL - CENTRO,POLO UAB-INDAIAL,Rua Marechal Floriano Peixoto,560,Centro,89130-00,NULL,(47) 33947233,(),polouab2@indaial.sc.gov.br,janetefink@gmal.com,NULL
263,Videira,SC,-27.02581670,-51.11673050,VIDEIRA - MATRIZ,POLO DA UNIVERSIDADE ABERTA DO BRASIL - VIDEIRA,Rua Campos Novos,135,Matriz,89560000,Anexo a Boblioteca Pública Municipal,(49) 35664934,(49) 35666063,adrianagaio@ymail.com,NULL,NULL
407,Chapecó,SC,-27.08064780,-52.62627070,CHAPECO - SAO CRISTOVAO,POLO MUNICIPAL DE APOIO PRESENCIAL- UAB - CHAPECO,Rua Osvaldo Cruz,1556-E,São Cristóvão,89803361,-,(49) 33298274,(),chapecouab@hotmail.com,NULL,www.chapeco.sc.gov.br
612,Palmitos,SC,-27.09327070,-53.17497260,PALMITOS - CENTRO,POLO DE APOIO PRESENCIAL UAB- PALMITOS,Rua Luiz Alba,149,Centro,89887-00,Prédio da UDESC,(49) 36473378,(49) 36479600,uab@palmitos.sc.gov.br,bugs_marlise@yahoo.com.br,NULL
517,Itapema,SC,-27.10674800,-48.62886420,ITAPEMA - MORRETES,POLO DE APOIO PRESENCIAL DE ITAPEMA,Rua 612,64,taboleiro,88220000,NULL,(47) 32671450,(47) 33682267,uabpolodeitapema@gmail.com,NULL,NULL
1072,Joaçaba,SC,-27.13563230,-51.57811510,JOACABA - CENTRO,POLO DE JOACABA,Rua Roberto Trompowsky,88,Centro,89600000,Ilha,(49) 35279330,(),anaclaudia@jca.sdr.sc.gov.br,anacgbela@hotmail.com,NULL
388,Concórdia,SC,-27.20408820,-51.97918490,CONCORDIA - CENTRO,POLO UAB: SDR - CONCORDIA,Travessa Irmã Leopoldina,136,Centro,80700-00,Fundos,(49) 34423878,(),uabconcordia@yahoo.com.br,leonitaco@yahoo.com.br,NULL
1078,Canelinha,SC,-27.22930540,-48.80956650,CANELINHA - AREIAO,POLO UAB DE CANELINHA,Rua Prefeito Silvestre Nunes Júnior,901,Areão,88230000,Anexo a Escola EEB Herminia Alves Reis,(48) 32641171,(48) 991546915,contatouab.polocanelinha@hotmail.com,coordenador.antonio@terra.com.br,NULL
651,Pouso Redondo,SC,-27.28335450,-49.99823600,POUSO REDONDO - PROGRESSO,POLO DE POUSO REDONDO,Av. 1° de maio,0,Progresso,89172000,NULL,(47) 992165217,(47) 35458700,uabpousoredondo@gmail.com,flavia.isidoro@hotmail.com,NULL
261,Três Passos,RS,-27.42233500,-53.93240480,TRES PASSOS - ERICO VERISSIMO,POLO UAB - POLO UNIVERSITARIO FEDERAL DE TRES PASSOS,"Rua Cipriano Barata, 239",NULL,Érico Veríssimo,98600000,NULL,(55) 35228766,(),coord.polouabtrespassosrs@gmail.com,uab.polotrespassos@gmail.com,NULL
876,Campos Novos,SC,-27.43693940,-51.22130440,CAMPOS NOVOS - CENTRO,CAMPOS NOVOS,Rua Coronel Pedro Carlos,803,Centro,89620-00,NULL,(49) 35410588,(49) 35417122,uabcamposnovos@sed.sc.gov.br,sens08@sed.sc.gov.br,NULL
604,Otacílio Costa,SC,-27.49193420,-49.97771360,OTACILIO COSTA - FATIMA,POLO DE APOIO PRESENCIAL UAB OTACILIO COSTA,"Rua Pedro Álvares Cabral, 103",103,Fáima,88540000,NULL,(49) 32752759,(),edu.uab@otaciliocosta.sc.gov.br,anapaula_sun@yahoo.com.br,NULL
256,Seberi,RS,-27.49587400,-53.36901580,SEBERI - CENTRO,UNIVERSIDADE ABERTA DO BRASIL - POLO DE APOIO PRESENCIAL - SEBERI,Avenida Flores da Cunha,113,Centro,98380000,NULL,(55) 37462011,(),uabseberi@gmail.com,NULL,NULL
466,Florianópolis,SC,-27.58999930,-48.54462640,FLORIANOPOLIS - CENTRO,POLO UAB FLORIANOPOLIS,Rua Ferreira Lima,82,Centro,88015420,Subsolo,(48) 32120910,(48) 32120929,uabfloripa@pmf.sc.gov.br,NULL,http://www.pmf.sc.gov.br/entidades/uab
697,São José,SC,-27.59818560,-48.64489250,SAO JOSE - FORQUILHINHAS,POLO UAB - SAO JOSE/SC,Rua Pedro Paulo de Abreu,0,Forquilhinhas,88106735,NULL,(48) 32572490,(),coordpolouabsj@hotmail.com,NULL,NULL
607,Palhoça,SC,-27.63789040,-48.65131630,PALHOCA - PONTE DO IMARUIM,Polo UAB/Palhoça,RUA JOÃO PEREIRA DOS SANTOS,305,PONTE DO IMARUIM,88130475,NULL,(48) 33412677,(48) 999261679,polouabpalhoca.sc@gmail.com,luzdutrabarbosa@gmail.com,NULL
236,Constantina,RS,-27.73970300,-52.98143830,CONSTANTINA - CENTRO,POLO DE EDUCACAO SUPERIOR DE CONSTANTINA - PESCO - UAB,Av. Amandio Araujo,1125,Centro,99680000,NULL,(54) 33631385,(54) 33631311,polouab.constantina@gmail.com,mirialena@gmail.com,NULL
260,Três de Maio,RS,-27.75606370,-54.30300160,TRES DE MAIO - GLORIA,POLO UNIVERSITARIO FEDERAL DE TRES DE MAIO,"Rua Planalto, 1600",NULL,Glória,98910000,NULL,(55) 35358877,(),polouabtresdemaio@gmail.com,taniauab3demaio@gmail.com,www.pmtresdemaio.com.br
1062,Lages,SC,-27.79167910,-50.30048630,LAGES - GETHAL,POLO DE ENSINO A DISTANCIA DA UNIVERSIDADE FEDERAL DE SANTA CATARINA - UFSC DE LAGES,Rua Independencia,245,Getal,88520400,próximo ao Sesi,(49) 32235878,(49) 32235878,pololgs@hotmail.com,NULL,NULL
999,Sarandi,RS,-27.95420780,-52.89558750,SARANDI - SANTA GEMA,POLO UNIVERSITÁRIO UAB SARANDI/RS,Av. Santa Gema,0,Santa Gema,99560000,NULL,(54) 33611938,(54) 991182687,puuabs@gmail.com,adrianechiossi@hotmail.com,NULL
258,Tapejara,RS,-28.06892700,-52.00035990,TAPEJARA - ZONA RURAL,NUCLEO DE TECNOLOGIA EDUCACIONAL DE TAPEJARA,Linha Girardi,0,Zona Rural,99950000,Perimetral - Km 03,(54) 33444783,(),polouabtapejara@prefeituratapejara.com.br,marizetefatima@outlook.com,http://uabtapejara.blogspot.com
235,Cerro Largo,RS,-28.14374640,-54.71923760,CERRO LARGO - CENTRO,POLO UAB - CERRO LARGO,Rua Major Antonio Cardoso,250,Centro,97900000,NULL,(55) 33593133,(55) 33592005,polouab1cerrolargo@gmail.com,NULL,NULL
767,Braço do Norte,SC,-28.23031850,-49.14236660,BRACO DO NORTE - VILA NOVA,BRACO DO NORTE,Rua João Bloemer Filho,233,Vila Nova,88750000,Anexo a Escola Municipal Pedro Marcolino Guesser,(48) 36587902,(48) 36584268,polouab17bracodonorte@gmail.com,marisrafael@gmail.com,NULL
613,Panambi,RS,-28.28800890,-53.50018820,PANAMBI - CENTRO,POLO PRESENCIAL UNIVERSIDADE ABERTA DO BRASIL,Rua Hermann Mayer,43,Centro,98280000,NULL,(55) 33754718,(),polouabpanambi@gmail.com,NULL,www.uabpanambi.com.br
794,Tubarão,SC,-28.46813850,-49.02517040,TUBARAO - HUMAITA DE CIMA,POLO UAB DE TUBARAO,Rua Manoel Miguel Bitencourt,589,Humaita de Cima,88708-05,CAIC,(48) 36280652,(48) 36281216,polouabtubarao@gmail.com,tubarao@eadadm.ufsc.br,NULL
856,Laguna,SC,-28.48760620,-48.83974030,LAGUNA - PORTINHO,POLO UAB LAGUNA,Travessa Vereador Rui Medeiros,0,Portinho,88750-00,Predio do CAIC,(48) 36472808,(),poloeadlaguna@gmail.com,NULL,NULL
259,Tio Hugo,RS,-28.57380810,-52.60659390,TIO HUGO - DO LORO,NUCLEO DE TECNOLOGIA EDUCACIONAL DE TIO HUGO - UAB,Rua Lourenço Gaspar da Silva,0,do Loro,99345000,Anexo a Escola Municipal Reinoldo Born,(54) 33389254,(54) 33389220,polouabth@hotmail.com,polouabtiohugo@dgnet.com.br,www.tiohugo.rs.gov.br
234,Camargo,RS,-28.61581510,-52.21247130,CAMARGO - CENTRO,POLO DE APOIO PRESENCIAL - UAB CAMARGO/RS,Rua Padre Stripolli,459,Centro,99165000,NULL,(54) 33571153,(),polouabcamargo@hotmail.com,NULL,www.uabcamargo.com.br
237,Cruz Alta,RS,-28.64702570,-53.60515310,CRUZ ALTA - CENTRO,POLO UAB CRUZ ALTA - RS,Rua Pinheiro Machado,911,Centro,98005000,NULL,(55) 33244547,(55) 33211359,uabpolocruzalta@gmail.com,NULL,NULL
792,Criciúma,SC,-28.68321930,-49.36501450,CRICIUMA - COMERCIARIO,POLO UAB DE CRICIUMA,Rua da Republica,67,Comerciário,88802420,NULL,(48) 34781278,(48) 99931415,polouabcriciuma@hotmail.com,julioufsc@hotmail.com,NULL
715,Serafina Corrêa,RS,-28.71718280,-51.91569920,SERAFINA CORREA - GRAMADINHO/ SANTA LUCIA,ESCOLA MUNICIPAL DE ENSINO FUDAMENTAL LEONORA MARCHIOR,Rua Minuano,135,Gramadinho/Santa Lúcia,99165000,NULL,(54) 34443035,(),uab@serafinacorrea.rs.gov.br,NULL,NULL
757,Vila Flores,RS,-28.859136,-51.553703,VILA FLORES - CENTRO,POLO VILA FLORES,Rua Armando Criveleto,146,Centro,95334000,NULL,(54) 34471594,(54) 34471316,uab.vflores@gmail.com,solroncatto@yahoo.com.br,NULL
243,Jaquirana,RS,-28.887747,-50.361605,JAQUIRANA - CENTRO,POLO UAB - JAQUIRANA,Rua Cruzeiro do Sul,425,Centro,95420000,NULL,(54) 32531042,(54) 32531100,uabjaquirana@gmail.com,rvsumari@gmail.com,NULL
311,Araranguá,SC,-28.93611870,-49.49230130,ARARANGUA - NOVA DIVINEIA,POLO UAB - ARARANGUA,Rua Salvato Palatini,0,Nova Divinéia,88905226,Antiga Escola Munc. Nova Divinéia,(48) 35270966,(),edione.adm@gmail.com,ararangua@ead.ufs.br,NULL
242,Jacuizinho,RS,-29.03750510,-53.02440180,JACUIZINHO - CENTRO,POLO UAB - JACUIZINHO,Rua Nelcindo Muratt,0,centro,99457000,Anexo a Escola Municipal Leonel de Moura Brizola,() 36291085,(55),jacuizinho.08polo@gmail.com,NULL,NULL
1354,Pinto Bandeira,RS,-29.098014,-51.449962,PINTO BANDEIRA - CENTRO,Polo UAB de Pinto Bandeira,Rua Almirante Barroso,6,Centro,95717000,NULL,(54) 96232796,(),polouabpb@hotmail.com,NULL,NULL
252,São Francisco de Paula,RS,-29.15533490,-50.59641240,SAO FRANCISCO DE PAULA - CENTRO,CAEDSFP - CENTRO DE APOIO PARA A EDUCACAO A DISTANCIA DE SAO FRANCISCO DE PAULA - UAB,Rua Manoel Vicente Ferreira,329,Centro,95400000,Prédio do Banco do Brasil,(54) 32441665,(),uabcaedsfp@gmail.com,NULL,http://caed.forumaqui.com/
789,Praia Grande,SC,-29.19740720,-49.99823600,PRAIA GRANDE - CENTRO,Sílvia Regina Teixeira Christóvão,Rua Alberto Santos,652,Centro,88990000,Esquina com Rua Geni de Souza,(48) 35321011,(48) 984538861,polouabpraiagrande@gmail.com,silviachristovao@hotmail.com,NULL
454,Encantado,RS,-29.23237520,-51.91569920,ENCANTADO - LAMBARI,POLO PRESENCIAL DE ENCANTADO,Rua Alegrete,811,Lambari,95960-00,Fica no Centro Municipal de Educação de Encantado,(51) 37516337,(),uab.poloencantado@gmail.com,ls.sandri@gmail.com,NULL
